test_id, num_years, time_sec
1.1, 19, 113.0
1.3.2, 19, 56.8
1.4.2, 19, 40.0
2.1, 19, 99.1
2.3, 19, 28.3
2.4, 19, 13.7
3.1, 19, 84.4
3.3, 19, 33.0
3.4, 19, 11.4
1.1, 19, 104.4
1.3.2, 19, 61.5
1.4.2, 19, 46.5
2.1, 19, 93.9
2.3, 19, 26.6
2.4, 19, 16.0
3.1, 19, 81.9
3.3, 19, 17.9
3.4, 19, 8.8
1.1, 19, 98.0
1.3.2, 19, 46.2
1.4.2, 19, 46.9
2.1, 19, 80.2
2.3, 19, 20.4
2.4, 19, 8.9
3.1, 19, 79.5
3.3, 19, 17.9
3.4, 19, 5.5
2.5, 19, 222.5
2.5, 19, 223.9
