test_id, num_years, time_sec
1.1, 20, 116.4
1.3.2, 20, 58.1
1.4.2, 20, 48.5
2.1, 20, 93.6
2.3, 20, 16.0
2.4, 20, 10.5
3.1, 20, 87.7
3.3, 20, 30.4
3.4, 20, 5.6
1.1, 20, 117.5
1.3.2, 20, 61.7
1.4.2, 20, 43.3
2.1, 20, 84.2
2.3, 20, 20.7
2.4, 20, 18.4
3.1, 20, 85.0
3.3, 20, 20.8
3.4, 20, 5.8
1.1, 20, 113.1
1.3.2, 20, 53.7
1.4.2, 20, 42.9
2.1, 20, 84.6
2.3, 20, 26.4
2.4, 20, 9.0
3.1, 20, 79.4
3.3, 20, 26.3
3.4, 20, 5.8
2.5, 20, 253.7
2.5, 20, 232.5
2.5, 20, 234.6
