test_id, num_years, time_sec
1.1, 18, 114.3
1.3.2, 18, 61.1
1.4.2, 18, 38.4
2.1, 18, 91.7
2.3, 18, 28.4
2.4, 18, 8.3
3.1, 18, 81.4
3.3, 18, 22.5
3.4, 18, 5.4
1.1, 18, 99.2
1.3.2, 18, 52.3
1.4.2, 18, 40.7
2.1, 18, 87.6
2.3, 18, 28.1
2.4, 18, 8.5
3.1, 18, 88.5
3.3, 18, 20.0
3.4, 18, 5.4
1.1, 18, 111.6
1.3.2, 18, 48.4
1.4.2, 18, 38.3
2.1, 18, 83.7
2.3, 18, 21.7
2.4, 18, 11.0
3.1, 18, 76.1
3.3, 18, 15.3
3.4, 18, 5.4
