test_id, num_years, time_sec
1.1, 14, 89.2
1.3.2, 14, 63.8
1.4.2, 14, 32.4
2.1, 14, 69.4
2.3, 14, 22.5
2.4, 14, 15.5
3.1, 14, 64.6
3.3, 14, 21.5
3.4, 14, 9.2
1.1, 14, 82.0
1.3.2, 14, 40.2
1.4.2, 14, 35.6
2.1, 14, 53.7
2.3, 14, 21.8
2.4, 14, 10.6
3.1, 14, 61.9
3.3, 14, 18.5
3.4, 14, 5.1
1.1, 14, 76.5
1.3.2, 14, 50.7
1.4.2, 14, 36.5
2.1, 14, 58.9
2.3, 14, 18.4
2.4, 14, 14.0
3.1, 14, 55.0
3.3, 14, 14.2
3.4, 14, 9.3
2.5, 14, 174.4
2.5, 14, 167.1
2.5, 14, 162.6
