test_id, num_years, time_sec
1.1, 15, 89.3
1.3.2, 15, 46.5
1.4.2, 15, 36.7
2.1, 15, 65.0
2.3, 15, 15.0
2.4, 15, 8.2
3.1, 15, 65.4
3.3, 15, 26.5
3.4, 15, 5.0
1.1, 15, 88.2
1.3.2, 15, 47.1
1.4.2, 15, 37.1
2.1, 15, 59.3
2.3, 15, 18.8
2.4, 15, 11.9
3.1, 15, 68.3
3.3, 15, 31.6
3.4, 15, 8.5
1.1, 15, 89.2
1.3.2, 15, 43.8
1.4.2, 15, 39.1
2.1, 15, 62.9
2.3, 15, 18.9
2.4, 15, 10.9
3.1, 15, 77.4
3.3, 15, 20.9
3.4, 15, 5.0
2.5, 15, 188.2
2.5, 15, 180.2
2.5, 15, 170.2
