test_id, num_years, time_sec
1.1, 12, 113.4
1.3.2, 12, 56.6
1.4.2, 12, 28.8
2.1, 12, 62.1
2.3, 12, 35.9
2.4, 12, 10.6
3.1, 12, 50.0
3.3, 12, 24.9
3.4, 12, 10.9
1.1, 12, 99.0
1.3.2, 12, 56.7
1.4.2, 12, 38.6
2.1, 12, 53.6
2.3, 12, 22.7
2.4, 12, 7.9
3.1, 12, 54.9
3.3, 12, 29.1
3.4, 12, 7.9
1.1, 12, 63.4
1.3.2, 12, 46.2
1.4.2, 12, 39.3
2.1, 12, 48.0
2.3, 12, 28.8
2.4, 12, 11.7
3.1, 12, 58.7
3.3, 12, 24.0
3.4, 12, 8.8
2.5, 12, 150.7
2.5, 12, 140.5
2.5, 12, 140.0
