test_id, num_years, time_sec
1.1, 4, 29.7
1.2.1, 4, 205.2
1.2.2, 4, 156.4
1.3.1, 4, 518.8
1.3.2, 4, 27.6
1.4.1, 4, 458.9
1.4.2, 4, 13.5
2.1, 4, 26.1
2.2, 4, 146.4
2.3, 4, 10.4
2.4, 4, 9.9
3.1, 4, 23.0
3.2, 4, 199.2
3.3, 4, 15.4
3.4, 4, 3.4
