test_id, num_years, time_sec
1.1, 7, 54.4
1.2.1, 7, 390.8
1.2.2, 7, 223.1
1.3.1, 7, 805.3
1.3.2, 7, 19.2
1.4.1, 7, 616.9
1.4.2, 7, 18.9
2.1, 7, 68.0
2.2, 7, 359.4
2.3, 7, 57.5
2.4, 7, 14.3
3.1, 7, 49.4
3.2, 7, 394.3
3.3, 7, 60.6
3.4, 7, 4.1
